impression_id,user_id,variant,clicked,converted,revenue
5824,3574,A,0,0,0.0
5825,3525,A,0,0,0.0
5826,4872,B,0,0,0.0
5827,472,A,0,0,0.0
5828,9819,B,0,0,0.0
5829,7474,A,0,0,0.0
5830,7129,B,0,0,0.0
5831,6279,B,0,0,0.0
5832,8573,A,0,0,0.0
5833,8642,A,0,1,11.413952608979578
5834,478,B,0,0,0.0
5835,1161,A,0,0,0.0
5836,3518,B,0,0,0.0
5837,4308,A,1,0,0.0
5838,8194,A,0,0,0.0
5839,4870,A,0,0,0.0
5840,238,A,0,0,0.0
5841,3422,B,0,0,0.0
5842,4226,B,0,0,0.0
5843,6291,A,0,0,0.0
5844,3626,B,0,0,0.0
5845,562,A,0,0,0.0
5846,7769,B,0,0,0.0
5847,9383,A,0,0,0.0
5848,3479,B,0,0,0.0
5849,592,B,0,0,0.0
5850,5022,A,0,0,0.0
5851,6103,A,0,0,0.0
5852,7936,A,0,0,0.0
5853,7665,B,0,0,0.0
5854,8632,B,0,0,0.0
5855,3690,A,0,0,0.0
5856,4013,A,0,0,0.0
5857,8497,B,0,0,0.0
5858,8033,B,0,0,0.0
5859,5135,A,0,1,15.442676495628051
5860,4029,B,0,0,0.0
5861,7609,B,0,0,0.0
5862,5872,A,0,0,0.0
5863,6061,A,0,0,0.0
5864,1803,A,0,0,0.0
5865,3953,B,0,0,0.0
5866,3881,B,0,0,0.0
5867,2865,B,0,0,0.0
5868,1882,A,0,0,0.0
5869,9489,B,0,0,0.0
5870,1321,B,0,0,0.0
5871,4095,A,0,0,0.0
5872,3980,A,0,0,0.0
5873,6202,A,0,0,0.0
5874,3746,B,0,0,0.0
5875,7777,A,0,0,0.0
5876,2801,B,0,0,0.0
5877,1606,B,0,0,0.0
5878,9647,B,0,0,0.0
5879,7582,B,0,0,0.0
5880,6399,B,0,0,0.0
5881,2622,B,0,0,0.0
5882,946,B,0,0,0.0
5883,7819,B,0,0,0.0
5884,6320,B,0,0,0.0
5885,9817,B,0,0,0.0
5886,1629,B,0,0,0.0
5887,2382,B,0,0,0.0
5888,9284,A,0,0,0.0
5889,4344,B,0,0,0.0
5890,8306,A,0,0,0.0
5891,2170,A,0,0,0.0
5892,7723,B,0,0,0.0
5893,6319,A,0,0,0.0
5894,8574,A,0,0,0.0
5895,5225,A,0,0,0.0
5896,9081,B,0,0,0.0
5897,9001,A,0,0,0.0
5898,303,A,0,0,0.0
5899,8929,B,0,0,0.0
5900,1804,A,0,0,0.0
5901,9758,A,0,0,0.0
5902,2732,B,1,0,0.0
5903,9077,A,0,0,0.0
5904,1382,A,0,0,0.0
5905,7641,B,0,0,0.0
5906,482,A,0,0,0.0
5907,7740,B,0,0,0.0
5908,1714,A,0,0,0.0
5909,4407,A,0,0,0.0
5910,4530,B,0,0,0.0
5911,6225,A,0,0,0.0
5912,6977,B,0,0,0.0
5913,9291,B,0,0,0.0
5914,28,A,0,0,0.0
5915,9144,B,0,0,0.0
5916,6165,B,0,0,0.0
5917,487,B,0,0,0.0
5918,7502,B,0,0,0.0
5919,3477,A,0,0,0.0
5920,6204,A,0,0,0.0
5921,5820,A,0,0,0.0
5922,6326,B,0,0,0.0
5923,7413,B,0,0,0.0
5924,4084,B,0,0,0.0
5925,4951,A,0,0,0.0
5926,9650,A,0,0,0.0
5927,1609,B,0,0,0.0
5928,1631,A,0,0,0.0
5929,6789,A,0,0,0.0
5930,5748,A,0,0,0.0
5931,4902,B,0,0,0.0
5932,7233,B,0,0,0.0
5933,7705,B,0,0,0.0
5934,3571,A,0,0,0.0
5935,7558,B,0,0,0.0
5936,1255,B,0,0,0.0
5937,6499,A,0,0,0.0
5938,2079,A,0,0,0.0
5939,3587,B,0,0,0.0
5940,2767,B,1,0,0.0
5941,7483,A,0,0,0.0
5942,5285,B,0,0,0.0
5943,142,A,0,0,0.0
5944,2057,A,0,0,0.0
5945,7499,A,1,0,0.0
5946,6734,B,0,0,0.0
5947,3893,A,0,0,0.0
5948,9287,B,0,0,0.0
5949,9088,A,1,0,0.0
5950,7472,B,0,0,0.0
5951,3762,B,0,0,0.0
5952,2509,B,0,0,0.0
5953,4669,B,0,0,0.0
5954,4319,A,0,0,0.0
5955,714,B,1,0,0.0
5956,5617,B,0,0,0.0
5957,2890,B,0,0,0.0
5958,7671,A,0,0,0.0
5959,8199,B,0,0,0.0
5960,5215,A,0,1,9.977628830511918
5961,8690,A,0,0,0.0
5962,4086,A,0,0,0.0
5963,1325,B,0,0,0.0
5964,8571,B,1,0,0.0
5965,4660,A,0,0,0.0
5966,6161,A,0,0,0.0
5967,8097,A,0,0,0.0
5968,936,A,0,0,0.0
5969,3042,A,0,0,0.0
5970,1235,A,0,0,0.0
5971,8529,B,0,1,8.155555956948305
5972,6210,B,0,0,0.0
5973,2525,A,0,0,0.0
5974,9027,A,0,0,0.0
5975,6446,A,0,0,0.0
5976,4842,B,0,0,0.0
5977,6988,B,0,0,0.0
5978,3790,A,0,0,0.0
5979,595,B,0,0,0.0
5980,9808,A,0,0,0.0
5981,2075,B,0,0,0.0
5982,3726,A,1,0,0.0
5983,7891,B,0,0,0.0
5984,2601,B,0,0,0.0
5985,5231,B,0,0,0.0
5986,6143,B,0,0,0.0
5987,3406,A,0,0,0.0
5988,1677,A,0,0,0.0
5989,7413,B,0,0,0.0
5990,7647,B,0,0,0.0
5991,71,B,0,0,0.0
5992,1008,A,0,0,0.0
5993,3563,B,0,0,0.0
5994,6932,B,0,0,0.0
5995,9515,B,0,0,0.0
5996,8695,A,0,0,0.0
5997,1623,A,0,0,0.0
5998,7683,A,0,0,0.0
5999,7034,A,0,0,0.0
6000,8509,B,0,0,0.0
6001,5170,B,0,0,0.0
6002,958,A,0,0,0.0
6003,9703,B,0,0,0.0
6004,511,A,0,0,0.0
6005,7951,B,0,0,0.0
6006,6867,B,0,0,0.0
6007,3989,B,0,0,0.0
6008,9620,B,0,0,0.0
6009,1674,B,0,0,0.0
6010,9785,A,0,0,0.0
6011,1789,B,0,0,0.0
6012,2176,A,0,0,0.0
6013,8758,B,0,0,0.0
6014,718,B,0,0,0.0
6015,8184,A,0,0,0.0
6016,3506,A,0,0,0.0
6017,980,B,0,0,0.0
6018,2137,B,0,0,0.0
6019,6193,A,0,0,0.0
6020,5922,A,0,0,0.0
6021,1717,A,0,0,0.0
6022,7031,B,0,0,0.0
6023,5527,B,0,0,0.0
6024,1397,B,0,0,0.0
6025,9770,A,0,0,0.0
6026,5825,A,0,0,0.0
6027,5141,A,0,0,0.0
6028,8850,A,0,0,0.0
6029,8689,B,0,0,0.0
6030,5908,A,0,0,0.0
6031,8325,A,0,0,0.0
6032,6529,B,0,0,0.0
6033,5323,A,0,0,0.0
6034,5362,B,0,0,0.0
6035,7776,A,0,0,0.0
6036,9566,B,0,0,0.0
6037,9506,A,0,0,0.0
6038,2644,A,0,0,0.0
6039,8510,B,0,0,0.0
6040,827,A,0,0,0.0
6041,9246,B,0,0,0.0
6042,497,A,0,0,0.0
6043,9190,A,0,0,0.0
6044,3175,B,0,0,0.0
6045,5609,A,0,0,0.0
6046,6387,A,0,0,0.0
6047,9447,B,0,0,0.0
6048,8833,A,0,0,0.0
6049,6185,B,0,0,0.0
6050,7256,A,0,0,0.0
6051,2062,A,0,0,0.0
6052,6668,A,0,0,0.0
6053,8953,A,0,0,0.0
6054,8861,B,0,0,0.0
6055,6522,A,0,0,0.0
6056,4075,B,0,0,0.0
6057,3986,B,0,0,0.0
6058,431,A,0,0,0.0
6059,8207,A,0,0,0.0
6060,4168,B,0,0,0.0
6061,2801,A,0,0,0.0
6062,1022,A,0,0,0.0
6063,625,B,0,0,0.0
6064,6238,B,0,0,0.0
6065,4141,B,0,0,0.0
6066,3659,A,0,0,0.0
6067,5291,A,0,0,0.0
6068,1343,A,0,0,0.0
6069,4455,B,0,0,0.0
6070,9375,A,0,0,0.0
6071,3957,B,0,0,0.0
6072,5621,A,0,0,0.0
6073,366,A,0,0,0.0
6074,4906,B,0,0,0.0
6075,4776,A,0,0,0.0
6076,2569,A,1,0,0.0
6077,6357,B,0,0,0.0
6078,78,B,0,0,0.0
6079,6400,B,0,0,0.0
6080,9992,A,0,0,0.0
6081,9061,A,0,0,0.0
6082,8179,B,0,0,0.0
6083,6825,B,0,0,0.0
6084,2441,B,0,0,0.0
6085,357,B,0,0,0.0
6086,3551,B,0,0,0.0
6087,1531,B,0,0,0.0
6088,9198,B,0,0,0.0
6089,7909,A,0,0,0.0
6090,1258,B,0,0,0.0
6091,2090,B,0,0,0.0
6092,1973,A,0,0,0.0
6093,8318,A,0,0,0.0
6094,749,B,0,0,0.0
6095,5453,A,0,0,0.0
6096,9807,B,0,0,0.0
6097,9755,A,0,0,0.0
6098,4306,B,0,0,0.0
6099,495,B,0,0,0.0
6100,817,B,0,0,0.0
6101,7019,B,0,0,0.0
6102,6478,A,0,0,0.0
6103,6594,B,0,0,0.0
6104,2201,A,0,0,0.0
6105,7999,B,0,0,0.0
6106,4888,B,0,0,0.0
6107,2576,A,0,0,0.0
6108,3764,B,0,0,0.0
6109,1037,A,0,0,0.0
6110,1622,A,0,0,0.0
6111,582,B,0,0,0.0
6112,7704,A,0,0,0.0
6113,5683,B,0,0,0.0
6114,9960,A,0,0,0.0
6115,5559,B,1,0,0.0
6116,1639,A,1,0,0.0
6117,9533,B,0,0,0.0
6118,8561,A,0,0,0.0
6119,3646,B,0,0,0.0
6120,3408,A,0,0,0.0
6121,5232,B,0,0,0.0
6122,9953,B,0,0,0.0
6123,9611,B,0,0,0.0
6124,5289,A,0,0,0.0
6125,523,B,0,0,0.0
6126,1217,A,0,0,0.0
6127,3632,B,0,0,0.0
6128,652,A,0,0,0.0
6129,9106,B,0,0,0.0
6130,5909,A,0,0,0.0
6131,6584,B,0,0,0.0
6132,4201,B,0,0,0.0
6133,5912,B,0,0,0.0
6134,352,B,0,0,0.0
6135,8650,A,0,0,0.0
6136,6241,B,0,0,0.0
6137,6601,A,0,0,0.0
6138,9563,B,0,0,0.0
6139,9815,B,0,0,0.0
6140,2992,B,0,0,0.0
6141,8040,B,0,0,0.0
6142,2801,B,0,0,0.0
6143,4555,B,0,0,0.0
6144,7107,A,0,0,0.0
6145,9952,B,0,0,0.0
6146,8006,B,0,0,0.0
6147,6452,A,0,0,0.0
6148,2865,A,0,0,0.0
6149,7648,B,0,0,0.0
6150,5168,A,0,0,0.0
6151,2395,B,0,0,0.0
6152,3554,A,0,0,0.0
6153,2127,A,0,0,0.0
6154,6949,A,0,0,0.0
6155,2857,A,0,0,0.0
6156,1577,A,0,0,0.0
6157,7377,B,0,0,0.0
6158,5703,A,0,0,0.0
6159,9266,A,1,0,0.0
6160,3702,B,0,0,0.0
6161,7475,A,1,0,0.0
6162,9327,B,0,0,0.0
6163,5860,B,0,0,0.0
6164,1580,A,0,0,0.0
6165,9911,A,0,0,0.0
6166,1737,B,0,0,0.0
6167,5688,A,0,0,0.0
6168,3316,A,0,0,0.0
6169,1674,B,0,0,0.0
6170,4093,A,0,0,0.0
6171,1218,A,0,0,0.0
6172,6480,B,0,0,0.0
6173,4936,B,0,0,0.0
6174,4935,B,0,0,0.0
6175,1559,A,0,0,0.0
6176,6110,B,0,0,0.0
6177,4642,A,0,0,0.0
6178,7124,B,0,0,0.0
6179,26,B,0,0,0.0
6180,9208,A,0,0,0.0
6181,5146,A,0,0,0.0
6182,3495,B,0,0,0.0
6183,8939,B,0,0,0.0
6184,5098,A,0,0,0.0
6185,990,A,0,0,0.0
6186,7064,A,0,0,0.0
6187,4530,A,0,0,0.0
6188,8880,B,0,0,0.0
6189,5548,B,0,0,0.0
6190,2126,B,0,0,0.0
6191,2463,B,0,0,0.0
6192,9166,B,0,0,0.0
6193,6228,B,0,0,0.0
6194,5260,A,0,0,0.0
6195,1717,A,0,0,0.0
6196,2603,A,0,0,0.0
6197,8237,A,0,0,0.0
6198,3273,A,0,0,0.0
6199,8227,A,0,0,0.0
6200,1549,A,0,0,0.0
6201,229,B,0,0,0.0
6202,741,B,0,0,0.0
6203,4109,A,0,0,0.0
6204,3440,B,0,0,0.0
6205,7770,B,1,0,0.0
6206,9331,A,0,0,0.0
6207,3057,A,0,0,0.0
6208,9979,A,0,0,0.0
6209,4998,B,0,0,0.0
6210,3744,B,0,0,0.0
6211,4458,A,0,0,0.0
6212,6808,B,0,0,0.0
6213,8664,A,0,0,0.0
6214,6708,B,0,0,0.0
6215,9206,B,1,0,0.0
6216,7132,B,0,0,0.0
6217,4655,A,0,0,0.0
6218,6823,B,0,0,0.0
6219,2658,A,0,0,0.0
6220,5130,A,0,0,0.0
6221,1978,B,0,0,0.0
6222,8469,A,1,0,0.0
6223,8524,B,0,0,0.0
6224,9667,B,1,0,0.0
6225,8020,B,0,0,0.0
6226,2017,B,0,0,0.0
6227,697,A,0,0,0.0
6228,5919,A,0,0,0.0
6229,2445,A,0,1,9.764448116297356
6230,5618,B,0,0,0.0
6231,789,A,0,0,0.0
6232,8777,B,0,0,0.0
6233,4371,A,0,0,0.0
6234,7465,A,0,0,0.0
6235,8236,A,0,0,0.0
6236,3232,B,0,0,0.0
6237,2064,A,0,0,0.0
6238,7303,A,0,0,0.0
6239,7475,B,0,0,0.0
6240,3630,B,0,0,0.0
6241,5813,B,0,0,0.0
6242,885,A,0,0,0.0
6243,1139,A,0,0,0.0
6244,6739,A,1,0,0.0
6245,2906,B,0,0,0.0
6246,8019,A,0,0,0.0
6247,2280,A,0,0,0.0
6248,8211,B,0,0,0.0
6249,782,A,0,0,0.0
6250,7076,A,0,0,0.0
6251,5507,B,0,0,0.0
6252,7052,A,0,0,0.0
6253,8602,A,0,0,0.0
6254,506,B,1,0,0.0
6255,4914,B,0,0,0.0
6256,8146,A,0,0,0.0
6257,270,A,1,0,0.0
6258,7843,B,0,0,0.0
6259,8685,A,0,0,0.0
6260,4215,B,0,0,0.0
6261,6110,A,0,0,0.0
6262,7909,A,0,0,0.0
6263,682,B,0,0,0.0
6264,5906,B,0,0,0.0
6265,6383,B,0,0,0.0
6266,9954,B,0,0,0.0
6267,2373,A,0,0,0.0
6268,2817,A,0,0,0.0
6269,8136,B,0,0,0.0
6270,6832,A,0,0,0.0
6271,3880,A,0,0,0.0
6272,1472,B,0,0,0.0
6273,5267,B,0,0,0.0
6274,2738,B,0,0,0.0
6275,7325,B,0,0,0.0
6276,8421,B,0,0,0.0
6277,7913,B,0,0,0.0
6278,1307,B,0,0,0.0
6279,4304,B,0,0,0.0
6280,9297,A,0,0,0.0
6281,5947,A,0,0,0.0
6282,3250,B,1,0,0.0
6283,4066,B,0,0,0.0
6284,448,A,0,0,0.0
6285,2632,B,0,0,0.0
6286,271,B,0,0,0.0
6287,6318,A,0,0,0.0
6288,1460,B,0,0,0.0
6289,5284,B,0,0,0.0
6290,3782,B,0,0,0.0
6291,988,A,0,0,0.0
6292,4245,A,0,0,0.0
6293,1972,A,0,0,0.0
6294,2743,A,0,0,0.0
6295,7709,A,0,0,0.0
6296,4427,A,0,0,0.0
6297,7191,A,0,0,0.0
6298,8736,A,0,0,0.0
6299,9186,A,0,0,0.0
6300,1027,A,0,0,0.0
6301,5611,B,1,0,0.0
6302,3577,A,0,0,0.0
6303,5420,A,0,0,0.0
6304,468,B,0,0,0.0
6305,870,B,0,0,0.0
6306,5820,B,0,0,0.0
6307,757,A,0,0,0.0
6308,4243,B,0,0,0.0
6309,1779,A,0,0,0.0
6310,1648,B,0,0,0.0
6311,2297,B,0,0,0.0
6312,4656,B,0,0,0.0
6313,4442,A,0,0,0.0
6314,3249,A,0,0,0.0
6315,3248,A,1,0,0.0
6316,8840,A,0,0,0.0
6317,8732,A,0,0,0.0
6318,7113,B,0,0,0.0
6319,1978,B,1,1,9.37060566813166
6320,8938,A,0,0,0.0
6321,6976,A,0,0,0.0
6322,1343,A,0,0,0.0
6323,1346,B,0,0,0.0
6324,9725,B,0,0,0.0
6325,1365,A,0,0,0.0
6326,5659,A,0,0,0.0
6327,1587,A,0,0,0.0
6328,3417,B,0,0,0.0
6329,7821,A,0,0,0.0
6330,5669,A,0,0,0.0
6331,2408,A,0,0,0.0
6332,7479,A,0,0,0.0
6333,435,A,0,0,0.0
6334,2921,A,0,0,0.0
6335,2387,B,0,0,0.0
6336,4714,A,0,0,0.0
6337,4491,A,0,0,0.0
6338,9781,B,0,0,0.0
6339,1805,B,0,0,0.0
6340,6133,B,0,0,0.0
6341,9278,A,0,0,0.0
6342,9820,B,0,0,0.0
6343,1151,A,0,0,0.0
6344,7387,A,0,0,0.0
6345,6110,A,0,0,0.0
6346,6861,B,0,0,0.0
6347,886,A,0,0,0.0
6348,6074,B,0,0,0.0
6349,362,B,0,0,0.0
6350,3930,B,0,0,0.0
6351,8209,A,0,0,0.0
6352,2924,A,0,0,0.0
6353,9855,B,0,0,0.0
6354,9713,B,1,0,0.0
6355,6137,A,0,0,0.0
6356,6316,A,0,0,0.0
6357,8486,B,0,0,0.0
6358,791,B,0,0,0.0
6359,2289,B,0,0,0.0
6360,8716,A,0,0,0.0
6361,6940,B,0,0,0.0
6362,9199,A,0,0,0.0
6363,3314,B,0,0,0.0
6364,5343,A,0,0,0.0
6365,236,A,0,0,0.0
6366,8302,A,0,0,0.0
6367,6554,B,0,0,0.0
6368,6481,A,0,0,0.0
6369,2316,B,0,0,0.0
6370,3578,A,0,0,0.0
6371,7027,A,0,0,0.0
6372,4352,B,0,0,0.0
6373,3951,A,0,0,0.0
6374,9446,B,0,0,0.0
6375,3120,B,0,0,0.0
6376,4780,A,0,0,0.0
6377,5496,B,0,0,0.0
6378,9659,A,0,0,0.0
6379,3648,B,0,0,0.0
6380,7176,A,0,0,0.0
6381,8886,B,0,0,0.0
6382,4411,B,0,0,0.0
6383,2519,A,0,0,0.0
6384,4182,B,0,0,0.0
6385,2098,B,0,0,0.0
6386,2836,A,0,0,0.0
6387,9638,B,0,0,0.0
6388,5931,B,0,0,0.0
6389,1927,B,0,0,0.0
6390,5251,B,0,0,0.0
6391,6354,B,0,0,0.0
6392,3440,B,0,0,0.0
6393,1007,A,0,0,0.0
6394,7516,A,0,0,0.0
6395,5750,B,0,0,0.0
6396,5839,A,0,0,0.0
6397,7038,B,0,0,0.0
6398,4638,A,0,0,0.0
6399,5361,B,0,0,0.0
6400,8057,A,0,0,0.0
6401,9821,A,0,0,0.0
6402,3199,A,0,0,0.0
6403,3672,B,0,0,0.0
6404,8677,B,0,0,0.0
6405,9354,A,0,0,0.0
6406,3875,A,0,0,0.0
6407,9225,A,0,0,0.0
6408,6263,A,0,0,0.0
6409,7400,A,0,0,0.0
6410,2406,B,0,0,0.0
6411,3392,B,1,0,0.0
6412,7656,A,0,0,0.0
6413,9051,A,0,0,0.0
6414,3426,B,0,0,0.0
6415,3450,A,0,0,0.0
6416,4183,A,0,0,0.0
6417,7495,B,0,0,0.0
6418,9609,B,0,0,0.0
6419,1359,B,0,0,0.0
6420,2030,A,0,0,0.0
6421,8156,B,0,0,0.0
6422,765,A,0,0,0.0
6423,9693,B,0,0,0.0
6424,8133,B,0,0,0.0
6425,8453,A,0,0,0.0
6426,9119,B,0,0,0.0
6427,6869,B,0,0,0.0
6428,5613,A,0,0,0.0
6429,4176,A,0,0,0.0
6430,5598,A,0,0,0.0
6431,5720,B,0,0,0.0
6432,9989,B,1,1,14.345249352385288
6433,7990,A,0,0,0.0
6434,2202,B,0,0,0.0
6435,6771,B,0,0,0.0
6436,5969,A,0,0,0.0
6437,693,A,0,0,0.0
6438,7288,A,0,0,0.0
6439,1958,B,0,0,0.0
6440,8455,B,0,0,0.0
6441,5750,B,0,0,0.0
6442,5713,A,0,0,0.0
6443,4792,A,0,0,0.0
6444,5812,A,0,0,0.0
6445,9054,B,0,0,0.0
6446,7082,A,0,0,0.0
6447,7748,A,0,0,0.0
6448,6898,B,0,0,0.0
6449,5930,A,0,0,0.0
6450,1685,A,0,0,0.0
6451,7800,B,0,0,0.0
6452,1173,A,0,0,0.0
6453,7653,A,0,0,0.0
6454,6971,A,0,0,0.0
6455,783,A,0,0,0.0
6456,5214,B,0,0,0.0
6457,2066,A,0,0,0.0
6458,2608,A,0,0,0.0
6459,7293,B,0,0,0.0
6460,4880,B,0,0,0.0
6461,152,A,0,0,0.0
6462,7521,A,0,0,0.0
6463,3372,A,0,0,0.0
6464,2946,B,1,0,0.0
6465,1289,B,0,0,0.0
6466,5974,A,0,0,0.0
6467,5654,B,0,0,0.0
6468,9617,B,0,0,0.0
6469,7629,A,0,0,0.0
6470,2442,B,0,0,0.0
6471,6577,A,0,0,0.0
6472,7100,B,0,0,0.0
6473,3765,B,0,0,0.0
6474,161,B,1,0,0.0
6475,893,B,0,0,0.0
6476,7501,B,0,0,0.0
6477,2568,A,0,0,0.0
6478,8764,A,0,0,0.0
6479,3675,B,0,0,0.0
6480,1156,A,0,0,0.0
6481,1664,B,0,0,0.0
6482,4853,A,0,0,0.0
6483,6352,A,0,0,0.0
6484,3816,A,0,0,0.0
6485,6770,B,0,0,0.0
6486,6679,A,0,0,0.0
6487,6724,B,0,0,0.0
6488,3809,A,0,0,0.0
6489,3482,A,0,0,0.0
6490,2814,A,0,0,0.0
6491,4252,A,0,0,0.0
6492,2064,B,0,0,0.0
6493,1740,B,0,0,0.0
6494,8354,B,0,0,0.0
6495,7076,B,0,0,0.0
6496,9904,B,0,0,0.0
6497,4124,A,0,0,0.0
6498,4304,B,0,0,0.0
6499,4756,A,1,0,0.0
6500,5288,A,0,0,0.0
6501,8820,A,0,0,0.0
6502,5318,B,0,0,0.0
6503,3439,B,0,0,0.0
6504,2927,A,0,0,0.0
6505,9567,A,0,0,0.0
6506,423,B,0,0,0.0
6507,8945,B,0,0,0.0
6508,6805,A,0,0,0.0
6509,6068,A,0,0,0.0
6510,2430,A,0,0,0.0
6511,186,B,0,0,0.0
6512,5971,B,0,0,0.0
6513,9646,B,0,0,0.0
6514,80,B,0,0,0.0
6515,3963,A,1,0,0.0
6516,2864,A,0,0,0.0
6517,4515,A,0,0,0.0
6518,9472,A,0,0,0.0
6519,1247,A,1,0,0.0
6520,3716,A,1,0,0.0
6521,1300,B,1,0,0.0
6522,1223,A,0,1,8.154255452531702
6523,4516,A,0,0,0.0
6524,431,A,0,0,0.0
6525,5019,A,0,0,0.0
6526,5041,B,0,1,7.395337917922898
6527,875,A,0,0,0.0
6528,7431,A,0,0,0.0
6529,3370,A,0,0,0.0
6530,5885,B,0,0,0.0
6531,4592,A,0,0,0.0
6532,3228,B,0,0,0.0
6533,224,B,0,0,0.0
6534,583,B,0,0,0.0
6535,76,B,0,0,0.0
6536,6730,B,0,0,0.0
6537,9474,A,0,0,0.0
6538,9309,A,0,0,0.0
6539,2385,B,0,0,0.0
6540,6887,B,0,0,0.0
6541,1444,A,0,0,0.0
6542,1989,B,0,0,0.0
6543,4837,A,0,0,0.0
6544,3478,B,0,0,0.0
6545,3871,B,0,0,0.0
6546,9747,A,0,0,0.0
6547,8320,A,0,0,0.0
6548,2233,A,0,0,0.0
6549,6301,A,0,0,0.0
6550,3581,A,0,0,0.0
6551,7966,A,0,0,0.0
6552,2661,A,0,0,0.0
6553,3374,B,0,0,0.0
6554,5807,A,0,0,0.0
6555,6986,B,0,0,0.0
6556,2110,A,0,0,0.0
6557,1774,A,0,0,0.0
6558,9812,A,0,0,0.0
6559,5211,A,0,0,0.0
6560,7044,B,0,0,0.0
6561,5330,B,0,0,0.0
6562,5518,A,0,0,0.0
6563,9856,B,0,0,0.0
6564,321,B,0,0,0.0
6565,9017,A,0,0,0.0
6566,3126,A,0,0,0.0
6567,595,A,0,0,0.0
6568,2108,B,0,0,0.0
6569,8491,B,0,0,0.0
6570,5677,A,0,0,0.0
6571,2334,B,0,0,0.0
6572,2549,B,0,0,0.0
6573,1730,B,0,0,0.0
6574,7658,B,0,0,0.0
6575,2713,B,0,0,0.0
6576,3059,B,0,0,0.0
6577,8499,B,0,0,0.0
6578,9605,B,0,0,0.0
6579,9543,B,0,0,0.0
6580,3246,A,0,0,0.0
6581,4106,A,0,0,0.0
6582,5615,A,0,0,0.0
6583,7162,A,0,0,0.0
6584,3066,A,0,0,0.0
6585,3917,A,0,0,0.0
6586,3210,A,0,0,0.0
6587,6050,A,0,0,0.0
6588,8177,B,0,0,0.0
6589,2877,B,0,0,0.0
6590,5209,B,1,0,0.0
6591,3627,B,0,0,0.0
6592,5504,A,0,0,0.0
6593,1674,B,0,0,0.0
6594,7903,A,0,0,0.0
6595,1532,B,0,0,0.0
6596,1572,A,1,0,0.0
6597,3737,A,0,0,0.0
6598,2044,B,0,0,0.0
6599,758,B,0,0,0.0
6600,6273,A,0,0,0.0
6601,5296,A,0,0,0.0
6602,6940,A,0,0,0.0
6603,3340,A,0,0,0.0
6604,2844,B,0,0,0.0
6605,4272,B,0,0,0.0
6606,8475,A,1,0,0.0
6607,2910,B,0,0,0.0
6608,6318,A,0,0,0.0
6609,7487,A,0,0,0.0
6610,6320,A,0,0,0.0
6611,8325,B,0,0,0.0
6612,5633,B,0,0,0.0
6613,7400,A,0,0,0.0
6614,6758,A,0,0,0.0
6615,1120,B,0,0,0.0
6616,3614,A,0,0,0.0
6617,6486,A,0,0,0.0
6618,555,A,0,0,0.0
6619,6086,B,0,0,0.0
6620,7662,B,0,0,0.0
6621,3403,B,0,0,0.0
6622,6175,A,0,0,0.0
6623,8260,A,0,0,0.0
6624,4670,B,1,0,0.0
6625,8048,A,0,0,0.0
6626,5779,A,0,0,0.0
6627,6722,A,0,0,0.0
6628,5568,B,0,0,0.0
6629,1132,B,1,0,0.0
6630,5861,A,0,0,0.0
6631,3002,B,0,0,0.0
6632,7741,A,0,0,0.0
6633,2719,A,1,0,0.0
6634,4789,A,0,0,0.0
6635,7099,B,0,0,0.0
6636,8400,A,0,0,0.0
6637,9402,A,0,0,0.0
6638,3087,B,0,0,0.0
6639,3939,B,0,0,0.0
6640,477,B,0,0,0.0
6641,3824,A,0,0,0.0
6642,5074,A,0,0,0.0
6643,6090,A,0,0,0.0
6644,2464,B,0,0,0.0
6645,7980,A,0,0,0.0
6646,7739,A,0,0,0.0
6647,4326,B,0,0,0.0
6648,9966,A,0,0,0.0
6649,4898,B,0,0,0.0
6650,476,B,0,0,0.0
6651,6745,B,0,0,0.0
6652,3195,A,0,0,0.0
6653,4,A,0,0,0.0
6654,2533,A,0,0,0.0
6655,4437,A,0,0,0.0
6656,945,B,0,0,0.0
6657,1947,A,0,0,0.0
6658,2112,B,0,0,0.0
6659,3934,A,0,0,0.0
6660,3179,A,0,0,0.0
6661,3713,B,0,0,0.0
6662,8581,B,0,0,0.0
6663,9793,B,0,0,0.0
6664,9109,B,0,0,0.0
6665,9248,B,0,0,0.0
6666,6650,A,0,0,0.0
6667,7521,A,0,0,0.0
6668,6879,B,0,0,0.0
6669,8652,A,0,0,0.0
6670,8244,A,0,0,0.0
6671,318,A,0,0,0.0
6672,870,B,0,0,0.0
6673,2611,A,0,0,0.0
6674,4648,A,0,0,0.0
6675,3212,B,0,0,0.0
6676,3273,B,0,0,0.0
6677,2256,A,0,0,0.0
6678,6852,B,0,0,0.0
6679,4525,B,0,0,0.0
6680,1568,A,0,0,0.0
6681,8853,B,0,0,0.0
6682,6788,A,0,0,0.0
6683,1792,B,0,0,0.0
6684,968,A,0,0,0.0
6685,6278,A,0,0,0.0
6686,8047,B,0,0,0.0
6687,6911,B,0,0,0.0
6688,5789,A,0,0,0.0
6689,9434,A,0,0,0.0
6690,4006,A,0,0,0.0
6691,9932,A,0,0,0.0
6692,7702,B,0,0,0.0
6693,4656,A,0,0,0.0
6694,5724,A,0,0,0.0
6695,3842,B,0,0,0.0
6696,7554,B,0,0,0.0
6697,8048,A,0,0,0.0
6698,2694,B,0,0,0.0
6699,5960,B,0,0,0.0
