impression_id,user_id,variant,clicked,converted,revenue
2361,1558,A,0,0,0.0
2362,4346,A,0,0,0.0
2363,837,B,0,0,0.0
2364,4527,B,0,0,0.0
2365,775,B,0,0,0.0
2366,515,A,0,0,0.0
2367,2809,A,0,0,0.0
2368,3889,A,0,0,0.0
2369,1200,A,0,0,0.0
2370,885,A,0,0,0.0
2371,2201,B,0,0,0.0
2372,3311,B,0,0,0.0
2373,249,B,0,1,12.478977415639912
2374,1251,A,0,0,0.0
2375,4618,A,0,0,0.0
2376,2905,B,0,0,0.0
2377,1823,A,0,0,0.0
2378,851,B,0,0,0.0
2379,1843,B,0,0,0.0
2380,3459,B,0,0,0.0
2381,3275,B,0,0,0.0
2382,4490,B,0,0,0.0
2383,3777,B,0,0,0.0
2384,3586,A,0,0,0.0
2385,3570,B,0,0,0.0
2386,4864,B,0,0,0.0
2387,4603,B,0,0,0.0
2388,2995,B,0,0,0.0
2389,257,A,0,0,0.0
2390,930,B,1,0,0.0
2391,3899,A,0,0,0.0
2392,3227,A,0,0,0.0
2393,2343,B,0,1,11.290238950164571
2394,2255,B,0,0,0.0
2395,1749,B,0,0,0.0
2396,709,A,0,0,0.0
2397,1783,B,0,0,0.0
2398,4552,B,0,0,0.0
2399,4437,A,0,0,0.0
2400,4111,A,0,0,0.0
2401,120,A,0,0,0.0
2402,3859,B,0,0,0.0
2403,4725,A,1,0,0.0
2404,2726,A,0,0,0.0
2405,73,A,0,0,0.0
2406,1185,B,0,0,0.0
2407,139,B,0,0,0.0
2408,855,A,0,0,0.0
2409,4088,A,0,0,0.0
2410,1797,B,0,0,0.0
2411,579,B,0,0,0.0
2412,2902,B,0,0,0.0
2413,606,B,0,0,0.0
2414,2305,A,0,0,0.0
2415,365,B,1,0,0.0
2416,4647,B,0,0,0.0
2417,3474,B,0,0,0.0
2418,649,B,0,0,0.0
2419,3719,B,0,0,0.0
2420,2108,A,0,0,0.0
2421,1535,A,0,0,0.0
2422,2229,A,0,0,0.0
2423,1802,A,0,0,0.0
2424,3652,B,0,0,0.0
2425,697,B,0,0,0.0
2426,27,B,0,0,0.0
2427,1062,A,0,0,0.0
2428,1963,B,0,0,0.0
2429,2417,B,0,0,0.0
2430,1426,A,0,0,0.0
2431,111,B,0,0,0.0
2432,281,B,0,0,0.0
2433,2095,B,0,0,0.0
2434,1766,A,0,0,0.0
2435,4899,A,0,0,0.0
2436,515,A,0,0,0.0
2437,520,A,0,0,0.0
2438,129,A,0,0,0.0
2439,2856,A,0,0,0.0
2440,700,B,0,0,0.0
2441,1632,B,0,0,0.0
2442,4740,A,0,0,0.0
2443,3628,B,0,0,0.0
2444,4037,B,0,0,0.0
2445,3623,B,0,0,0.0
2446,752,B,0,0,0.0
2447,697,A,0,0,0.0
2448,998,A,0,0,0.0
2449,425,A,0,0,0.0
2450,817,A,0,0,0.0
2451,3778,A,0,0,0.0
2452,2948,A,0,0,0.0
2453,4474,B,0,0,0.0
2454,616,B,0,0,0.0
2455,4835,A,0,0,0.0
2456,4857,A,0,0,0.0
2457,3295,A,0,0,0.0
2458,3245,B,0,0,0.0
2459,1925,A,0,0,0.0
2460,4976,B,0,0,0.0
2461,4932,B,0,0,0.0
2462,768,B,0,0,0.0
2463,1332,B,0,0,0.0
2464,1204,B,0,0,0.0
2465,4188,B,0,0,0.0
2466,2362,A,0,0,0.0
2467,3940,A,1,0,0.0
2468,1839,A,0,1,8.466085979444665
2469,1115,B,0,0,0.0
2470,1944,B,0,0,0.0
2471,1939,B,0,0,0.0
2472,4235,B,0,0,0.0
2473,1134,A,0,0,0.0
2474,2265,A,0,0,0.0
2475,849,A,0,0,0.0
2476,2839,B,0,0,0.0
2477,4325,A,0,0,0.0
2478,943,A,0,0,0.0
2479,2859,B,0,0,0.0
2480,4430,A,0,0,0.0
2481,2388,A,0,0,0.0
2482,4410,A,0,0,0.0
2483,2453,A,0,0,0.0
2484,4908,B,0,0,0.0
2485,3536,A,0,0,0.0
2486,4734,B,0,0,0.0
2487,4705,B,0,0,0.0
2488,4061,A,0,0,0.0
2489,3199,A,0,0,0.0
2490,135,B,0,0,0.0
2491,3957,A,0,0,0.0
2492,263,B,1,0,0.0
2493,3645,B,0,0,0.0
2494,4321,A,0,0,0.0
2495,349,B,0,0,0.0
2496,2526,B,0,0,0.0
2497,1393,A,0,0,0.0
2498,2750,A,0,0,0.0
2499,1553,B,0,0,0.0
2500,1535,B,0,0,0.0
2501,3375,A,0,0,0.0
2502,3786,B,0,0,0.0
2503,2183,B,0,0,0.0
2504,4815,A,0,0,0.0
2505,547,B,0,0,0.0
2506,88,A,0,0,0.0
2507,243,A,0,0,0.0
2508,1825,A,0,0,0.0
2509,1012,B,0,0,0.0
2510,2392,B,0,0,0.0
2511,286,B,0,0,0.0
2512,1087,A,0,0,0.0
2513,3993,B,0,0,0.0
2514,3600,A,1,0,0.0
2515,2620,A,0,0,0.0
2516,3326,B,0,0,0.0
2517,4275,A,0,0,0.0
2518,1736,B,0,0,0.0
2519,4362,B,0,0,0.0
2520,2518,A,0,0,0.0
2521,233,B,0,0,0.0
2522,2205,A,0,0,0.0
2523,4272,A,0,0,0.0
2524,3186,B,0,0,0.0
2525,1540,B,0,0,0.0
2526,3835,B,0,0,0.0
2527,4564,A,0,0,0.0
2528,1456,B,0,0,0.0
2529,3591,A,0,0,0.0
2530,1730,A,0,0,0.0
2531,2821,A,0,0,0.0
2532,4872,A,0,0,0.0
2533,2489,B,0,0,0.0
2534,1283,A,1,0,0.0
2535,1418,B,0,0,0.0
2536,456,B,0,0,0.0
2537,3883,B,0,0,0.0
2538,4299,B,0,0,0.0
2539,1980,A,0,0,0.0
2540,2017,A,1,0,0.0
2541,144,A,0,0,0.0
2542,2587,A,0,0,0.0
2543,1145,B,0,0,0.0
2544,3089,A,0,0,0.0
2545,3308,A,0,0,0.0
2546,387,A,0,0,0.0
2547,4112,B,0,0,0.0
2548,891,B,0,0,0.0
2549,4828,A,0,0,0.0
2550,1478,A,0,0,0.0
2551,3839,A,0,0,0.0
2552,4722,A,0,0,0.0
2553,4319,B,0,0,0.0
2554,222,A,0,0,0.0
2555,4237,A,0,0,0.0
2556,1620,A,0,0,0.0
2557,287,A,0,0,0.0
2558,2688,A,0,0,0.0
2559,244,A,0,0,0.0
2560,4138,A,0,0,0.0
2561,543,B,0,0,0.0
2562,3258,B,0,0,0.0
2563,2289,A,0,0,0.0
2564,2625,A,0,0,0.0
2565,3560,B,0,0,0.0
2566,2071,A,0,0,0.0
2567,3280,A,0,0,0.0
2568,3002,A,0,0,0.0
2569,4131,B,0,0,0.0
2570,270,B,0,0,0.0
2571,328,B,0,0,0.0
2572,2473,A,0,0,0.0
2573,3382,B,0,0,0.0
2574,991,A,0,0,0.0
2575,3953,B,0,0,0.0
2576,42,B,0,0,0.0
2577,4170,B,0,1,10.518184077042058
2578,108,B,0,0,0.0
2579,4932,A,0,0,0.0
2580,2612,B,0,0,0.0
2581,2193,A,0,0,0.0
2582,4108,A,0,0,0.0
2583,3576,B,1,0,0.0
2584,2420,A,0,0,0.0
2585,1999,A,0,0,0.0
2586,3163,B,0,0,0.0
2587,4111,A,0,0,0.0
2588,1916,A,0,0,0.0
2589,493,B,0,0,0.0
2590,2337,B,0,0,0.0
2591,1554,A,1,0,0.0
2592,4513,B,0,0,0.0
2593,3373,B,0,0,0.0
2594,2280,A,0,0,0.0
2595,211,A,0,0,0.0
2596,4394,B,0,0,0.0
2597,3999,B,0,0,0.0
2598,4734,B,0,0,0.0
2599,4317,A,0,0,0.0
2600,4254,A,0,0,0.0
2601,517,A,0,0,0.0
2602,1560,B,0,0,0.0
2603,3837,B,0,0,0.0
2604,3607,A,0,0,0.0
2605,4398,B,0,0,0.0
2606,2592,B,0,0,0.0
2607,312,A,0,0,0.0
2608,4824,A,0,0,0.0
2609,3138,B,0,0,0.0
2610,3225,B,0,0,0.0
2611,1504,B,0,0,0.0
2612,810,A,1,0,0.0
2613,2174,A,0,0,0.0
2614,3576,A,0,1,11.888823304485804
2615,1389,B,0,0,0.0
2616,3461,A,0,0,0.0
2617,1243,B,0,0,0.0
2618,257,A,0,0,0.0
2619,3393,B,0,0,0.0
2620,3616,A,0,0,0.0
2621,4348,B,1,0,0.0
2622,4264,A,1,0,0.0
2623,557,A,0,0,0.0
2624,4811,B,0,0,0.0
2625,685,A,0,0,0.0
2626,2686,B,0,0,0.0
2627,4643,B,0,0,0.0
2628,225,B,0,0,0.0
2629,1029,B,0,0,0.0
2630,3502,A,0,0,0.0
2631,137,A,0,0,0.0
2632,469,A,0,0,0.0
2633,4810,B,0,0,0.0
2634,1283,B,0,1,10.968300422328348
2635,1144,B,0,0,0.0
2636,3587,A,0,0,0.0
2637,1990,B,0,0,0.0
2638,3228,A,0,0,0.0
2639,3555,B,0,0,0.0
2640,4308,A,0,0,0.0
2641,2043,A,0,0,0.0
2642,4272,A,0,0,0.0
2643,4327,A,0,0,0.0
2644,2323,B,0,0,0.0
2645,2840,A,0,0,0.0
2646,1147,A,0,0,0.0
2647,890,A,0,0,0.0
2648,4315,A,0,0,0.0
2649,2440,B,0,1,10.754595457185646
2650,3517,A,0,0,0.0
2651,3231,B,0,0,0.0
2652,1447,A,0,0,0.0
2653,1511,B,0,0,0.0
2654,921,B,0,0,0.0
2655,560,A,0,0,0.0
2656,3300,B,0,0,0.0
2657,427,B,0,0,0.0
2658,2107,A,0,0,0.0
2659,2854,A,0,0,0.0
2660,4149,B,0,0,0.0
2661,2490,A,0,0,0.0
2662,3175,B,0,0,0.0
2663,1024,B,0,0,0.0
2664,999,B,0,0,0.0
2665,3169,B,0,0,0.0
2666,2705,A,0,0,0.0
2667,2532,B,0,0,0.0
2668,1352,B,0,0,0.0
2669,4221,B,0,0,0.0
2670,700,B,0,0,0.0
2671,3070,B,0,0,0.0
2672,3425,A,0,0,0.0
2673,1422,B,0,0,0.0
2674,203,A,0,0,0.0
2675,4563,A,1,0,0.0
2676,1611,A,0,0,0.0
2677,3642,A,0,0,0.0
2678,3490,B,0,0,0.0
2679,820,A,0,0,0.0
2680,1081,B,0,0,0.0
2681,2888,A,0,0,0.0
2682,773,B,0,0,0.0
2683,1951,B,0,0,0.0
2684,2727,B,0,0,0.0
2685,1198,B,0,0,0.0
2686,1713,B,0,0,0.0
2687,984,A,0,0,0.0
2688,749,B,0,0,0.0
2689,1457,A,0,0,0.0
2690,2194,A,0,0,0.0
2691,1777,A,0,0,0.0
2692,3292,A,0,0,0.0
2693,1731,A,0,0,0.0
2694,1561,A,0,0,0.0
2695,2152,B,0,0,0.0
2696,1170,B,0,0,0.0
2697,3068,B,0,0,0.0
2698,4831,A,0,0,0.0
2699,4388,B,0,0,0.0
2700,2711,A,0,0,0.0
2701,2809,A,0,0,0.0
2702,4367,A,0,0,0.0
2703,1433,B,0,0,0.0
2704,2476,B,1,0,0.0
2705,4127,A,0,0,0.0
2706,2020,B,0,0,0.0
2707,2263,A,0,0,0.0
2708,525,B,0,0,0.0
2709,4811,A,0,0,0.0
2710,3152,B,0,0,0.0
2711,2881,A,0,0,0.0
2712,606,B,1,0,0.0
2713,664,B,0,0,0.0
2714,3959,B,0,0,0.0
2715,2956,B,0,0,0.0
2716,1,B,0,0,0.0
2717,1403,B,0,0,0.0
2718,1870,A,0,0,0.0
2719,4294,A,1,0,0.0
2720,2890,B,0,0,0.0
2721,234,B,1,1,13.901234054336015
2722,1476,B,1,0,0.0
2723,2145,B,0,0,0.0
2724,1086,A,0,0,0.0
2725,2375,A,0,0,0.0
2726,2902,B,0,0,0.0
2727,3511,B,0,0,0.0
2728,1262,A,0,0,0.0
2729,2137,B,0,0,0.0
2730,514,B,0,0,0.0
2731,601,B,0,0,0.0
2732,1397,A,0,0,0.0
2733,4566,A,0,0,0.0
2734,1449,B,0,0,0.0
2735,3420,A,0,0,0.0
2736,2841,B,0,0,0.0
2737,1556,A,0,0,0.0
2738,2369,B,0,0,0.0
2739,709,A,0,0,0.0
2740,1577,A,0,0,0.0
2741,1234,A,0,0,0.0
2742,4381,A,0,0,0.0
2743,3756,B,0,0,0.0
2744,4216,A,0,0,0.0
2745,1082,B,0,0,0.0
2746,1113,A,0,0,0.0
2747,990,B,0,0,0.0
2748,2554,A,0,0,0.0
2749,2819,A,0,0,0.0
2750,4920,A,0,0,0.0
2751,3289,B,0,0,0.0
2752,261,A,0,0,0.0
2753,369,A,0,0,0.0
2754,3076,A,0,0,0.0
2755,1539,B,0,0,0.0
2756,307,B,0,0,0.0
2757,2084,B,0,0,0.0
2758,1652,A,0,0,0.0
2759,4739,B,0,0,0.0
2760,1696,B,0,0,0.0
2761,597,B,0,0,0.0
2762,607,B,0,0,0.0
2763,2825,A,0,0,0.0
2764,3630,A,0,0,0.0
2765,4127,B,0,0,0.0
2766,539,B,0,0,0.0
2767,727,A,0,0,0.0
2768,2523,A,0,0,0.0
2769,1483,B,0,0,0.0
2770,1029,B,0,0,0.0
2771,587,B,0,0,0.0
2772,2532,B,0,0,0.0
2773,1852,A,0,0,0.0
2774,4794,B,0,0,0.0
2775,3721,B,0,0,0.0
2776,299,A,0,0,0.0
2777,1450,A,0,0,0.0
2778,410,B,0,0,0.0
2779,3870,A,0,0,0.0
2780,4989,B,1,0,0.0
2781,55,B,0,0,0.0
2782,3527,A,0,0,0.0
2783,4370,A,0,0,0.0
2784,2305,B,0,0,0.0
2785,2300,A,0,0,0.0
2786,3551,A,0,0,0.0
2787,489,B,0,0,0.0
2788,1708,A,0,0,0.0
2789,2004,A,0,0,0.0
2790,433,B,0,0,0.0
2791,2108,B,0,0,0.0
2792,1124,B,0,0,0.0
2793,974,B,0,0,0.0
2794,4069,B,0,0,0.0
2795,505,B,0,0,0.0
2796,3434,B,0,0,0.0
2797,2888,B,0,0,0.0
2798,3254,A,1,0,0.0
2799,66,A,1,0,0.0
2800,3607,A,0,0,0.0
2801,1366,B,0,0,0.0
2802,1997,A,0,0,0.0
2803,2786,B,0,0,0.0
2804,1550,B,0,0,0.0
2805,365,A,0,0,0.0
2806,2892,B,0,0,0.0
2807,1972,A,0,0,0.0
2808,2411,B,0,0,0.0
2809,3719,A,0,0,0.0
2810,1393,A,0,0,0.0
2811,2362,A,0,0,0.0
2812,230,A,0,0,0.0
2813,4138,B,0,0,0.0
2814,4301,A,0,0,0.0
2815,3285,A,0,0,0.0
2816,53,A,0,0,0.0
2817,1310,B,0,0,0.0
2818,857,B,0,0,0.0
2819,3195,A,1,0,0.0
2820,3002,A,0,0,0.0
2821,2267,A,0,0,0.0
2822,3222,B,0,0,0.0
2823,3513,B,0,0,0.0
2824,1237,B,0,0,0.0
2825,1647,A,0,0,0.0
2826,4846,A,0,0,0.0
2827,3977,A,0,0,0.0
2828,3994,B,0,0,0.0
2829,424,B,0,0,0.0
2830,3611,B,0,0,0.0
2831,1903,A,0,0,0.0
2832,2404,A,0,0,0.0
2833,4400,A,0,0,0.0
2834,3220,A,0,0,0.0
2835,3553,A,0,0,0.0
2836,872,A,0,0,0.0
2837,340,B,0,0,0.0
2838,414,A,0,0,0.0
2839,2759,B,0,0,0.0
2840,3402,B,0,0,0.0
2841,3908,B,0,0,0.0
2842,3504,A,0,0,0.0
2843,969,A,0,0,0.0
2844,2505,B,0,0,0.0
2845,2961,B,0,0,0.0
2846,1630,A,0,0,0.0
2847,4728,B,1,0,0.0
2848,2835,A,0,0,0.0
2849,546,B,0,0,0.0
2850,513,B,0,0,0.0
2851,4808,A,0,0,0.0
2852,4521,A,0,0,0.0
2853,1048,B,0,0,0.0
2854,1573,B,0,0,0.0
2855,3529,A,0,0,0.0
2856,3424,A,0,0,0.0
2857,4445,B,0,0,0.0
2858,1507,A,0,0,0.0
2859,802,B,0,0,0.0
2860,1133,A,0,0,0.0
2861,341,A,0,0,0.0
2862,3476,B,0,1,9.32274927632505
2863,1524,B,0,0,0.0
2864,3517,B,0,0,0.0
2865,1893,B,0,0,0.0
2866,2370,B,0,0,0.0
2867,1086,B,0,0,0.0
2868,3651,A,0,0,0.0
2869,4860,A,0,0,0.0
2870,2413,A,0,0,0.0
2871,4030,B,0,0,0.0
2872,1758,B,0,0,0.0
2873,4963,B,0,0,0.0
2874,85,B,0,0,0.0
2875,4581,A,0,0,0.0
2876,4498,B,0,0,0.0
2877,4329,A,0,0,0.0
2878,3916,B,0,0,0.0
2879,4253,B,1,0,0.0
2880,2521,A,0,0,0.0
2881,4676,A,0,0,0.0
2882,382,B,0,0,0.0
2883,3672,A,0,0,0.0
2884,1280,A,0,0,0.0
2885,2192,B,0,0,0.0
2886,2977,A,0,0,0.0
2887,855,B,1,0,0.0
2888,2273,B,0,0,0.0
2889,3777,A,0,0,0.0
2890,2947,A,0,0,0.0
2891,1100,A,0,0,0.0
2892,200,A,0,0,0.0
2893,3763,A,0,0,0.0
2894,2554,B,0,0,0.0
2895,329,B,0,0,0.0
2896,4463,B,0,0,0.0
2897,2839,B,0,0,0.0
2898,256,B,0,0,0.0
2899,1342,A,0,0,0.0
2900,2316,A,1,1,9.0526902223041
2901,2806,B,0,0,0.0
2902,274,B,0,0,0.0
2903,3153,A,0,0,0.0
2904,3259,A,0,0,0.0
2905,4555,B,0,0,0.0
2906,23,A,0,0,0.0
2907,1285,B,0,0,0.0
2908,2363,A,0,0,0.0
2909,4581,A,0,0,0.0
2910,4043,A,0,0,0.0
2911,97,B,0,0,0.0
2912,256,B,0,0,0.0
2913,4331,B,0,0,0.0
2914,3889,A,0,0,0.0
2915,2541,A,0,0,0.0
2916,2398,B,0,0,0.0
2917,1923,B,0,0,0.0
2918,2635,B,0,0,0.0
2919,2540,A,0,0,0.0
2920,3471,B,0,0,0.0
2921,4913,B,0,0,0.0
2922,379,B,1,0,0.0
2923,1209,A,0,0,0.0
2924,1662,A,0,0,0.0
2925,2381,B,0,0,0.0
2926,632,B,0,0,0.0
2927,3662,A,0,0,0.0
2928,2552,A,0,0,0.0
2929,4406,B,0,0,0.0
2930,4450,A,0,0,0.0
2931,4698,A,0,0,0.0
2932,446,A,0,0,0.0
2933,2336,A,0,0,0.0
2934,4075,B,0,0,0.0
2935,2707,A,0,0,0.0
2936,4628,B,0,0,0.0
2937,850,B,0,0,0.0
2938,3945,A,0,0,0.0
2939,1866,B,0,0,0.0
2940,992,A,0,0,0.0
2941,4943,A,0,0,0.0
2942,3906,B,0,0,0.0
2943,3535,B,1,0,0.0
2944,3920,A,0,0,0.0
2945,3941,A,0,0,0.0
2946,3830,B,0,0,0.0
2947,589,B,0,0,0.0
2948,4781,A,0,0,0.0
2949,1403,B,0,0,0.0
2950,4288,B,0,0,0.0
2951,4981,A,0,0,0.0
2952,3411,B,0,0,0.0
2953,4959,B,0,0,0.0
2954,3329,B,1,0,0.0
2955,356,B,0,0,0.0
2956,2688,B,0,0,0.0
2957,2579,A,0,0,0.0
2958,1813,B,0,0,0.0
2959,699,A,0,0,0.0
2960,2325,B,0,0,0.0
2961,1163,A,0,0,0.0
2962,2786,B,0,0,0.0
2963,3253,A,0,0,0.0
2964,4247,A,0,0,0.0
2965,3580,A,0,0,0.0
2966,2135,A,0,0,0.0
2967,3222,B,0,0,0.0
2968,3235,B,0,0,0.0
2969,3967,B,0,0,0.0
2970,669,B,0,0,0.0
2971,59,A,0,0,0.0
2972,573,A,0,0,0.0
2973,4907,B,1,0,0.0
2974,1024,A,0,0,0.0
2975,3568,A,0,0,0.0
2976,3959,B,0,0,0.0
2977,1383,A,0,0,0.0
2978,1861,B,0,0,0.0
2979,4626,A,0,0,0.0
2980,4493,B,0,0,0.0
2981,2083,A,0,0,0.0
2982,1618,B,0,0,0.0
2983,2207,A,0,0,0.0
2984,315,A,0,0,0.0
2985,4270,A,0,0,0.0
2986,520,A,0,0,0.0
2987,2382,B,0,0,0.0
2988,4530,B,0,0,0.0
2989,53,A,0,0,0.0
2990,1411,B,1,0,0.0
2991,4469,A,0,0,0.0
2992,141,B,0,0,0.0
2993,3045,A,0,0,0.0
2994,1536,B,0,0,0.0
2995,4376,A,0,0,0.0
2996,1813,A,0,0,0.0
2997,2752,B,0,0,0.0
2998,421,A,0,0,0.0
2999,468,A,0,0,0.0
3000,1448,B,0,0,0.0
3001,609,A,0,0,0.0
3002,3364,B,0,0,0.0
3003,2708,A,0,0,0.0
3004,2948,A,0,0,0.0
3005,2162,A,0,0,0.0
3006,2533,A,0,0,0.0
3007,4483,A,0,0,0.0
3008,2146,B,0,0,0.0
3009,1632,A,0,0,0.0
3010,2448,B,0,0,0.0
3011,4181,A,0,0,0.0
3012,3984,B,0,0,0.0
3013,580,A,0,0,0.0
3014,1861,B,0,0,0.0
3015,4407,A,0,0,0.0
3016,2613,B,0,0,0.0
3017,4554,A,0,0,0.0
3018,4208,A,0,0,0.0
3019,4247,A,0,0,0.0
3020,1342,B,0,0,0.0
3021,1611,A,0,0,0.0
3022,3662,A,0,0,0.0
3023,1638,B,0,0,0.0
3024,979,B,0,0,0.0
3025,4456,B,0,0,0.0
3026,3205,B,0,0,0.0
3027,243,A,0,0,0.0
3028,14,B,1,1,9.870427969343712
3029,2126,A,0,0,0.0
3030,1903,A,0,0,0.0
3031,3905,A,0,0,0.0
3032,4857,B,0,0,0.0
3033,1618,B,0,0,0.0
3034,2242,B,0,0,0.0
3035,444,A,0,0,0.0
3036,425,B,0,0,0.0
3037,4704,B,0,0,0.0
3038,1491,A,0,0,0.0
3039,2263,A,0,0,0.0
3040,1798,B,0,0,0.0
3041,281,A,0,0,0.0
3042,24,A,0,0,0.0
3043,2891,A,0,0,0.0
3044,3362,B,0,0,0.0
3045,1978,B,0,0,0.0
3046,2183,B,0,0,0.0
3047,3765,A,0,0,0.0
3048,396,A,1,0,0.0
3049,2621,A,0,0,0.0
3050,3895,A,0,0,0.0
3051,3312,A,0,0,0.0
3052,4227,B,0,0,0.0
3053,2846,A,0,0,0.0
3054,1530,A,0,0,0.0
3055,1663,A,0,0,0.0
3056,86,B,0,0,0.0
3057,2917,B,0,0,0.0
3058,2763,B,0,0,0.0
3059,4824,B,0,0,0.0
3060,99,A,0,0,0.0
3061,4211,B,0,0,0.0
3062,1366,B,0,0,0.0
3063,635,B,0,0,0.0
3064,3427,B,0,0,0.0
3065,418,A,0,0,0.0
3066,741,B,0,0,0.0
3067,68,A,0,0,0.0
3068,2406,B,0,0,0.0
3069,993,B,1,0,0.0
3070,3715,B,0,0,0.0
3071,3077,A,0,0,0.0
3072,77,A,0,0,0.0
3073,3530,B,0,0,0.0
3074,3522,A,0,0,0.0
3075,1981,A,0,0,0.0
3076,3628,B,0,0,0.0
3077,4659,A,0,0,0.0
3078,3686,B,0,0,0.0
3079,3987,B,0,0,0.0
3080,2838,B,0,0,0.0
3081,3570,B,0,0,0.0
3082,4714,A,0,0,0.0
3083,1060,B,0,0,0.0
3084,1290,B,0,0,0.0
3085,3791,A,0,0,0.0
3086,4153,A,0,0,0.0
3087,2347,B,0,0,0.0
3088,442,B,1,0,0.0
3089,4865,B,0,0,0.0
3090,3645,A,0,0,0.0
3091,2418,B,0,0,0.0
3092,4271,B,0,0,0.0
3093,4230,A,0,0,0.0
3094,3694,B,0,0,0.0
3095,4413,A,0,0,0.0
3096,137,B,0,0,0.0
3097,1047,B,0,0,0.0
3098,2227,B,0,0,0.0
3099,566,A,0,0,0.0
3100,2765,B,0,0,0.0
3101,4881,B,1,0,0.0
3102,4554,B,0,0,0.0
3103,4432,B,0,0,0.0
3104,1481,A,0,0,0.0
3105,331,B,0,0,0.0
3106,219,A,0,0,0.0
3107,4087,A,1,0,0.0
3108,3583,A,0,0,0.0
3109,712,A,0,0,0.0
3110,951,A,1,0,0.0
3111,742,A,0,0,0.0
3112,367,A,0,0,0.0
3113,4922,A,0,0,0.0
3114,3894,A,0,0,0.0
3115,2666,A,0,0,0.0
3116,3240,B,1,0,0.0
3117,3881,A,0,0,0.0
3118,4277,A,0,0,0.0
3119,1041,A,0,0,0.0
3120,4228,B,0,0,0.0
3121,4293,A,0,0,0.0
3122,265,B,0,0,0.0
3123,4579,B,1,0,0.0
3124,2446,B,0,0,0.0
3125,2815,B,0,0,0.0
3126,210,A,0,0,0.0
3127,1536,A,0,0,0.0
3128,4714,A,0,0,0.0
3129,2304,B,0,0,0.0
3130,1888,B,0,0,0.0
3131,3158,A,0,0,0.0
3132,890,B,0,0,0.0
3133,2164,B,0,0,0.0
3134,1835,B,0,0,0.0
3135,365,A,0,0,0.0
3136,3591,B,0,0,0.0
3137,3093,A,0,0,0.0
3138,2441,A,0,0,0.0
3139,3355,B,0,0,0.0
3140,3251,A,0,0,0.0
3141,3693,A,0,0,0.0
3142,3991,A,0,0,0.0
3143,4517,B,0,0,0.0
3144,1832,B,1,0,0.0
3145,548,B,0,0,0.0
3146,592,A,0,0,0.0
3147,785,B,0,0,0.0
3148,1435,B,0,0,0.0
3149,808,A,0,0,0.0
3150,4059,A,0,0,0.0
3151,2187,B,0,0,0.0
3152,4406,B,0,0,0.0
3153,533,B,0,0,0.0
3154,3623,A,0,0,0.0
3155,3790,A,0,0,0.0
3156,3487,A,0,0,0.0
3157,3400,A,0,0,0.0
3158,4543,B,0,0,0.0
3159,3970,A,0,0,0.0
3160,3158,B,0,0,0.0
3161,1069,B,0,0,0.0
3162,201,A,1,0,0.0
3163,4250,A,1,0,0.0
3164,459,A,0,0,0.0
3165,1363,B,0,0,0.0
3166,1912,B,0,0,0.0
3167,3505,B,0,0,0.0
3168,1385,B,0,0,0.0
3169,1589,A,1,0,0.0
3170,1506,A,0,0,0.0
3171,3426,B,0,0,0.0
3172,1584,A,0,0,0.0
3173,1138,A,0,0,0.0
3174,3457,A,0,0,0.0
3175,400,B,0,0,0.0
3176,4117,B,0,0,0.0
3177,1955,B,0,0,0.0
3178,222,B,0,0,0.0
3179,3447,B,0,0,0.0
3180,2338,A,0,0,0.0
3181,2948,B,0,0,0.0
3182,4574,B,0,0,0.0
3183,477,A,0,0,0.0
3184,791,A,0,0,0.0
3185,3189,A,0,0,0.0
3186,2163,B,0,1,10.91654715243991
3187,3200,B,0,0,0.0
3188,4371,A,0,0,0.0
3189,3361,B,0,0,0.0
3190,152,A,0,0,0.0
3191,639,A,0,0,0.0
3192,106,A,0,0,0.0
3193,459,A,0,0,0.0
3194,4077,A,0,0,0.0
3195,999,A,0,0,0.0
3196,4176,A,0,0,0.0
3197,55,A,0,0,0.0
3198,3995,A,0,0,0.0
3199,1678,A,0,0,0.0
3200,3060,A,0,0,0.0
3201,1451,B,0,0,0.0
3202,3169,A,0,0,0.0
3203,2214,B,0,0,0.0
3204,2046,B,0,0,0.0
3205,1962,A,0,0,0.0
3206,229,A,0,0,0.0
3207,4212,B,0,0,0.0
3208,2263,B,1,0,0.0
3209,1677,A,0,0,0.0
3210,45,B,0,0,0.0
3211,1133,B,0,0,0.0
3212,2249,B,0,0,0.0
3213,1154,A,0,0,0.0
3214,4474,B,0,0,0.0
3215,2876,A,0,0,0.0
3216,3999,B,0,0,0.0
3217,3525,A,0,0,0.0
3218,2011,A,1,0,0.0
3219,307,B,0,0,0.0
3220,2409,B,0,0,0.0
3221,4807,A,0,0,0.0
3222,4339,A,0,0,0.0
3223,3653,B,1,0,0.0
3224,4666,A,1,0,0.0
3225,4719,A,0,0,0.0
3226,2540,A,0,0,0.0
3227,3951,B,0,0,0.0
3228,3965,A,0,0,0.0
3229,3340,B,0,0,0.0
3230,3733,B,0,0,0.0
3231,2550,B,0,0,0.0
3232,3127,B,0,0,0.0
3233,2369,A,0,0,0.0
3234,963,A,0,0,0.0
3235,4487,B,0,0,0.0
3236,687,A,0,0,0.0
3237,4459,B,0,0,0.0
3238,4277,A,0,0,0.0
3239,203,A,0,0,0.0
3240,4956,A,0,0,0.0
3241,708,B,0,0,0.0
3242,3211,A,0,0,0.0
